NOUN,ADJ,ADV,AUX,CONJ,CCONJ,DET,INTJ,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X,SPACE,text_word_count,text_unique_word_count,sents_count,ents_count,title_word_count,title_unique_word_count,avg_word_len,stdev_word_len,polarity,subjectivity
102,23,8,14,0,14,28,0,29,6,8,59,55,9,1,32,2,9,388,208,17,36,8,8,4.361797752808989,3.0509009752539904,0.14902155667461792,0.34675103807756863
139,37,15,15,0,22,33,0,13,10,14,54,48,5,0,42,0,20,482,283,16,29,12,11,5.037453183520599,3.632573846611712,0.10751128304319793,0.28094777562862666
103,33,15,20,0,13,43,0,18,4,5,58,70,3,0,41,2,9,423,242,17,66,7,7,4.744939271255061,3.268840645345309,-0.03601190476190475,0.40744047619047624
263,73,29,32,0,40,83,1,39,13,20,77,132,9,2,64,1,68,924,396,32,69,9,9,4.3830188679245285,2.960950505139104,0.2227272727272727,0.47424242424242424
100,46,6,16,0,13,31,0,12,8,12,67,70,5,0,44,0,9,421,255,20,34,11,11,4.886409736308316,3.4422172570572966,0.14922668240850062,0.40104317760161906
94,44,11,13,0,19,36,0,35,7,13,92,66,3,0,39,1,45,507,238,21,72,14,14,4.363951473136915,3.029820020851431,0.10751128304319793,0.28094777562862666
74,28,10,12,0,10,19,1,18,12,6,58,55,4,0,39,2,9,338,210,14,37,15,15,4.80253164556962,3.188891517047664,0.1684275184275184,0.4416052416052415
173,48,14,33,0,44,67,2,28,11,13,94,75,7,5,57,0,18,698,325,19,58,9,9,4.746460746460746,3.1941176538143057,0.06086601307189543,0.35285947712418303
89,33,5,19,0,17,40,1,17,13,7,86,54,6,0,42,0,39,459,241,17,52,4,4,4.705653021442495,3.315609862782899,0.08301343264578559,0.37089222052457355
268,112,23,42,0,60,45,0,9,35,24,60,121,8,0,122,3,26,941,433,30,38,12,12,5.303171641791045,4.385962372733119,0.12460317460317458,0.18492063492063496
38,10,3,3,0,5,11,0,11,1,3,17,24,0,0,12,0,8,139,106,6,11,5,5,4.766871165644171,3.90721168007684,0.13215610919692553,0.3369246399858645
47,23,4,11,0,9,31,0,10,4,12,59,38,2,1,19,0,6,270,163,11,44,12,12,4.247588424437299,2.883733965694102,0.15425685425685423,0.46868686868686876
62,26,11,26,0,6,54,1,50,13,8,98,69,6,9,39,0,14,463,249,15,75,11,11,4.16390423572744,3.15421949077396,0.0748330241187384,0.31349103277674706
122,37,11,25,0,15,43,1,17,11,8,133,108,0,2,45,31,21,559,312,27,74,8,8,4.746031746031746,4.044067514591534,0.11815693078850974,0.38539039907460954
233,102,36,56,0,43,70,0,22,20,23,49,73,19,5,93,2,8,874,409,38,45,31,26,4.8466386554621845,3.029405351916837,0.07593984962406015,0.37585309427414687
78,24,11,13,0,30,38,2,25,3,8,81,49,0,0,34,0,14,398,217,16,47,11,11,4.750556792873051,3.088740482728653,0.1141538503312697,0.33467611599869657
155,66,16,18,0,34,62,1,5,15,17,69,57,5,0,62,1,16,606,307,18,41,13,13,5.212669683257919,3.4903867925665506,0.11358529491341991,0.2848589691558442
113,61,19,27,0,14,46,0,21,13,3,53,68,10,2,54,0,39,532,267,18,37,14,13,4.616144975288303,3.158508279742972,0.16099161255411257,0.37976866883116883
179,70,25,23,0,31,51,0,10,20,21,41,68,14,0,81,3,23,673,346,25,29,16,16,5.14343163538874,3.4022599703811967,0.06951530612244898,0.4568877551020408
47,13,1,6,0,6,21,1,7,3,6,29,38,3,0,23,0,13,209,126,5,19,9,9,4.153846153846154,2.7763181489231425,0.0313568722943723,0.2866314935064935
62,19,3,9,0,12,25,1,19,4,2,67,32,0,0,18,2,12,281,169,8,36,13,12,4.820754716981132,3.541900173897431,0.07341836734693878,0.2479591836734694
144,44,10,21,0,22,48,3,27,11,7,77,75,5,3,50,1,14,557,284,18,51,13,12,4.704968944099379,3.9718966287551023,0.009009870966392707,0.30287240939414845
26,6,5,4,0,2,15,1,6,1,2,23,14,1,0,10,0,3,123,70,5,14,14,11,5.007299270072993,3.2865509150371937,0.16321446914667254,0.3784338542813118
97,46,13,16,0,26,49,2,23,3,18,130,97,4,1,56,0,57,622,324,22,85,6,6,4.525730180806676,3.114185799164874,0.14664502164502163,0.25992447269043006
68,31,7,4,0,16,45,0,6,6,12,93,37,1,0,38,0,7,385,201,10,32,22,20,4.854117647058824,3.122104429872932,0.09863488783943332,0.3991022235340416
117,30,10,10,0,20,31,1,17,11,6,29,55,5,2,32,0,8,371,206,11,33,12,12,4.655813953488372,3.251343801480022,0.14966450216450214,0.3547943722943723
154,52,15,19,0,20,45,0,24,20,16,80,59,3,0,55,1,19,599,292,23,57,10,10,4.8121212121212125,3.2204541264283653,,
203,70,17,12,0,36,63,1,13,29,13,96,89,4,1,80,0,76,783,343,20,59,23,22,4.918764302059497,3.28403968982714,0.12747455247455244,0.32671112671112673
111,38,19,11,0,26,47,0,23,4,6,94,70,7,3,35,2,20,501,240,12,51,12,11,4.36,2.9820835500789658,0.07777777777777778,0.27847222222222223
226,112,26,50,0,30,63,0,14,32,26,34,102,6,3,90,3,28,816,390,31,14,9,9,5.01291711517761,3.982970889457925,0.12005698005698005,0.42197293447293444
83,27,7,12,0,13,45,1,36,10,2,96,43,1,4,33,0,39,456,225,13,54,9,9,4.707753479125248,3.5683535328106624,-0.0009469696969696923,0.23958333333333331
166,49,16,17,0,25,45,0,35,6,11,72,69,7,3,33,0,15,558,277,23,48,5,5,4.9575471698113205,4.452346771021441,0.09063117438117436,0.47120698745698736
126,52,17,11,0,24,46,0,8,17,13,58,56,4,3,49,2,9,490,269,17,32,15,15,5.328493647912886,4.8657509277000734,0.24243909191583607,0.45697447900936267
97,31,8,15,0,12,67,1,8,9,8,159,65,8,1,37,1,12,555,243,21,78,7,7,5.101449275362318,3.559768181934943,0.18006323152156492,0.45229858104858095
90,37,16,13,0,13,34,0,22,6,8,69,60,6,2,37,0,9,402,232,17,39,3,3,4.807692307692308,3.2873426416911187,0.05189904435187454,0.30772278036428985
84,37,15,24,0,22,47,1,6,16,12,91,45,11,0,46,1,8,482,262,15,45,8,8,5.09469696969697,3.2994925581663272,0.0846916971916972,0.3584554334554335
121,41,11,13,0,28,36,1,21,20,23,75,52,3,0,55,1,14,533,294,18,49,16,15,4.836177474402731,3.269196570722177,0.1954545454545455,0.3924242424242424
51,15,7,13,0,17,30,2,16,6,14,84,34,5,0,30,0,10,341,193,10,47,8,8,4.341269841269841,2.983142820717148,0.0960127591706539,0.2659489633173843
132,39,19,23,0,25,52,0,42,9,17,122,99,12,4,56,0,0,619,299,25,67,25,25,4.68551724137931,3.84655581234056,0.05708333333333333,0.37338541666666664
120,40,14,21,0,30,46,2,28,13,10,150,70,2,1,52,3,32,645,273,21,96,17,16,4.563888888888889,3.155025818486194,0.03623236331569665,0.33597883597883604
177,64,12,30,0,25,59,0,19,14,18,37,73,2,1,53,0,17,610,295,16,44,8,8,4.439942112879884,2.9986126254992733,0.17287918871252206,0.3691402116402116
108,30,12,12,0,14,40,0,23,10,8,68,47,2,0,39,0,15,443,210,16,70,15,13,4.569105691056911,2.814947882550346,0.1876799557032115,0.3957087486157253
75,20,5,10,0,5,21,0,7,6,7,24,44,3,0,31,0,10,249,160,8,12,8,8,4.810169491525424,3.444096542140344,0.21205291005291008,0.5477883597883597
108,41,9,20,0,22,45,1,19,7,13,113,100,2,0,28,0,16,490,270,13,53,17,17,4.7634228187919465,3.5719830938296,0.18595607235142114,0.5528036175710594
77,21,6,7,0,13,33,0,3,10,10,26,25,3,0,20,0,5,271,148,10,15,10,10,5.206081081081081,5.124361573812516,0.17026515151515154,0.3696338383838383
100,39,12,22,0,20,29,2,14,10,11,113,103,1,2,44,20,18,490,287,20,74,7,7,4.747954173486089,4.121750571655892,0.16477272727272727,0.4236742424242424
66,6,1,3,0,7,22,0,21,0,2,72,32,0,0,9,0,13,201,108,6,38,4,4,3.9927536231884058,3.621142716298959,0.06119791666666666,0.31670386904761905
48,10,6,3,0,4,15,0,12,7,6,24,23,0,1,16,1,10,184,113,8,11,13,12,4.485714285714286,3.225538894819887,0.09191263282172372,0.34614817001180637
100,37,13,30,0,27,46,0,15,20,22,112,68,10,0,53,1,33,578,281,18,56,12,12,4.8289676425269645,4.661375209098787,0.11888074291300102,0.3378030303030304
207,69,32,22,0,34,54,0,25,12,13,31,72,2,2,63,0,9,649,323,29,39,12,11,4.926997245179064,3.1786205756790684,0.0953853615520282,0.4391675485008819
109,41,10,21,0,18,44,0,11,1,6,62,33,2,0,30,1,23,450,207,20,39,8,8,4.884536082474227,3.1952747979377083,0.22140346320346319,0.48678614718614704
49,21,6,16,0,7,25,1,8,6,11,29,32,3,0,26,0,7,248,144,9,18,6,6,4.517857142857143,2.9560161085486283,0.2159090909090909,0.4835858585858586
102,62,14,16,0,14,27,0,8,5,13,37,55,6,0,34,0,6,387,234,22,24,15,15,4.905405405405405,3.44253929686282,0.08008021390374331,0.26284907902554955
98,34,10,5,0,11,43,1,11,18,4,34,39,3,2,32,0,6,355,201,12,28,13,10,4.655778894472362,3.074983036771098,0.1585656990068755,0.530644416857652
100,40,6,15,0,22,40,1,8,19,11,34,28,8,0,60,0,7,405,218,12,28,8,8,4.901376146788991,2.911238301254998,0.1357142857142857,0.42640977443609024
265,85,20,31,0,40,67,2,41,19,10,173,183,7,4,83,1,50,1021,437,29,71,12,12,4.613168724279835,3.239250287039468,0.12420634920634921,0.3167989417989418
159,47,18,22,0,19,65,0,7,15,9,54,67,10,3,55,10,35,602,308,20,29,5,5,4.671554252199414,3.1873529801095177,0.053796333874458875,0.2310792072510822
86,38,12,23,0,17,53,1,18,7,16,66,62,2,3,38,1,11,435,240,15,46,11,11,4.466403162055336,3.957178926576416,0.10023191094619666,0.28495670995670996
105,26,5,17,0,16,46,0,5,10,10,69,57,3,0,45,0,5,415,212,15,38,4,4,4.919491525423729,3.477846381333904,0.1084866102889359,0.26470754052149403
173,44,7,18,0,16,41,0,12,23,9,64,63,8,1,62,0,9,541,251,17,60,16,16,4.646864686468647,2.967156036838852,0.19999999999999998,0.3
54,40,10,15,0,10,29,1,7,13,11,25,35,7,0,25,0,6,284,164,11,15,13,12,4.4858934169279,2.8811284260636927,0.07729531338226989,0.33804787000439174
154,75,14,17,0,29,49,0,22,12,14,54,55,17,2,51,0,29,612,292,11,39,10,9,5.014903129657228,4.082699386637095,0.12951839826839825,0.3855474386724387
53,33,5,5,0,10,28,0,15,2,4,83,33,0,1,18,0,21,314,143,10,47,10,9,5.067988668555241,5.033515024301729,0.143517316017316,0.4618831168831169
94,28,20,35,0,14,44,1,14,20,32,42,49,9,0,53,0,13,485,263,17,28,5,5,4.542056074766355,3.7762325265041614,-0.00461565461565462,0.31653211653211655
137,46,15,17,0,35,51,1,14,12,27,91,64,4,0,62,0,25,590,324,19,50,10,9,4.787556904400607,3.716442142493906,0.07865591397849463,0.4063978494623656
54,22,4,20,0,13,19,1,27,6,12,149,74,5,0,32,0,18,425,215,15,86,7,7,4.613545816733068,3.100134530738155,0.06031746031746031,0.14126984126984127
195,64,26,33,0,23,75,0,39,30,16,133,116,10,0,83,14,22,881,416,34,106,13,13,4.589743589743589,3.2837710566888814,0.13565162907268172,0.3904761904761904
40,22,8,14,0,13,29,0,10,7,13,99,46,5,1,22,0,9,318,157,10,55,19,17,4.508196721311475,2.9947330065254203,0.08333333333333334,0.3637254901960784
132,40,9,19,0,22,45,1,15,9,6,117,103,1,4,48,13,22,556,327,31,76,7,7,4.854166666666667,4.042197011721447,-0.03429487179487179,0.33685897435897433
146,35,22,18,0,20,48,0,10,10,21,35,80,8,2,47,0,6,481,250,18,23,8,8,4.564601769911504,4.2113684446077615,0.2564935064935065,0.4508658008658008
261,91,24,41,0,36,65,0,43,20,24,77,115,14,0,90,1,0,876,419,40,68,23,21,4.69116186693148,3.387051612958184,0.07847222222222223,0.40347222222222223
380,136,51,77,0,41,138,1,49,36,37,79,141,16,0,109,0,36,1379,541,41,86,7,7,4.629653821032005,3.44053249759538,0.111624053030303,0.30755208333333334
92,33,6,11,0,8,37,1,5,8,6,32,27,5,0,32,4,15,340,196,12,16,7,7,5.269541778975741,3.734805549445475,0.005086580086580079,0.41507492507492505
113,34,14,18,0,22,42,1,20,8,28,43,41,12,0,50,5,15,467,256,18,32,8,8,4.680076628352491,3.2019586127319783,0.09993205107129159,0.3830355087950022
161,46,28,24,0,14,58,0,43,21,11,102,89,8,3,56,23,47,702,381,28,61,17,15,4.645476772616137,3.435217610202822,0.08131578947368422,0.29166666666666663
216,54,16,34,0,36,72,5,23,20,22,108,97,8,0,89,3,43,825,423,36,48,7,7,4.812236286919831,4.9301968126516185,0.14132231404958676,0.42334710743801646
127,57,14,13,0,12,49,1,43,6,4,47,66,5,0,37,4,0,481,269,18,56,13,13,4.454545454545454,3.0133900312637065,0.13707792207792208,0.4678932178932179
66,26,16,11,0,11,28,0,11,8,11,26,29,1,0,22,0,7,282,168,15,17,11,11,4.466237942122186,2.905720441669569,0.13064818064818065,0.4698461448461448
196,89,21,38,0,33,89,0,34,17,21,231,168,4,2,79,17,24,1011,530,45,131,5,5,4.83150800336984,4.5117704037270885,0.16461569043201696,0.4121203286509409
17,9,3,7,0,8,16,1,7,3,7,71,19,4,0,8,1,5,190,113,9,29,13,13,4.647619047619048,3.263487881947214,0.09196570972886763,0.29694976076555024
164,54,11,23,0,29,49,2,11,11,17,71,79,6,1,43,1,12,567,292,19,36,11,11,4.871715610510046,3.221049286681704,0.16136964886964886,0.4128427128427128
123,40,20,22,0,21,71,0,13,17,19,63,63,7,0,63,5,7,563,281,21,46,6,6,4.4412698412698415,2.9412171496417185,0.10823262385762385,0.3779491341991343
203,67,13,32,0,50,99,0,22,20,38,247,167,7,2,54,1,38,1056,457,47,116,7,7,4.600651996740016,3.741692208877257,-0.1142857142857143,0.3523809523809524
143,50,7,29,0,27,85,0,17,15,37,99,87,8,1,61,0,14,706,326,27,74,18,17,4.6380832282471625,3.971033038398725,-0.003662131519274373,0.436156462585034
114,44,11,12,0,21,43,0,5,6,6,71,64,2,1,31,0,17,428,228,15,38,12,12,5.218181818181818,3.5279211239416584,0.06467582804792107,0.23916490486257927
117,30,14,20,0,10,40,1,14,17,22,40,38,6,0,45,0,37,468,244,18,24,11,10,4.58300395256917,3.2502898070306463,0.0885612073112073,0.34800384800384804
82,39,10,12,0,13,36,1,13,4,8,50,56,5,1,33,0,10,349,206,11,20,13,13,4.882063882063882,3.8462889370199473,-0.013368983957219246,0.49171122994652405
76,28,3,11,0,7,34,1,18,4,1,38,22,2,0,20,1,11,300,160,8,39,19,19,4.527439024390244,2.9302560913334177,0.19259451659451662,0.4696493506493507
27,8,1,0,0,2,7,1,28,1,0,15,29,0,0,7,0,9,112,71,2,25,21,20,4.102739726027397,2.7158016586326124,0.2255555555555556,0.4155555555555556
226,67,20,44,0,30,73,0,22,24,39,84,117,8,0,82,4,35,857,375,26,41,12,12,4.8640081799591,3.55436115238318,0.1111111111111111,0.4025573192239859
72,16,11,6,0,10,37,0,19,5,6,75,53,0,0,30,1,9,343,154,11,60,14,14,4.363408521303258,2.8743825049829974,0.08188861403147117,0.3167955060812204
73,25,8,9,0,10,18,0,21,6,3,24,38,2,1,26,0,5,262,167,13,34,10,9,4.64935064935065,3.242696564619486,-0.03472222222222222,0.3870370370370371
163,77,28,43,0,39,65,0,19,20,35,43,82,9,0,57,0,28,711,356,30,40,6,6,4.434292866082603,2.978263016562882,-0.10080645161290323,0.3118279569892473
85,17,11,21,0,13,34,0,5,24,18,52,50,6,0,62,0,6,403,231,16,31,9,9,4.49010989010989,2.7883116228211007,0.1595021645021645,0.37097402597402596
74,41,3,5,0,9,27,0,26,4,10,105,83,2,1,18,2,17,392,207,9,52,6,6,4.713987473903966,3.5434589051370518,0.10765306122448981,0.26118197278911565
95,29,10,4,0,17,28,0,14,15,2,82,66,3,2,34,2,17,395,198,9,39,12,11,4.72961373390558,3.4943676125685403,-0.01,0.32333333333333336
68,15,8,2,0,9,22,0,21,9,3,35,48,1,0,26,0,9,252,141,8,33,11,10,4.35973597359736,3.1840812552434974,0.11898481300120643,0.42602796110992824
44,15,10,18,0,17,30,0,25,8,15,226,85,4,2,32,0,37,520,261,15,91,6,6,4.449838187702265,3.054593741159572,0.17066761363636362,0.3321732954545455
37,11,1,5,0,6,18,0,0,3,3,29,26,1,0,18,0,4,164,110,7,22,11,11,4.921052631578948,3.417830455664863,-0.007142857142857143,0.31747835497835497
159,64,10,22,0,24,64,0,7,9,10,28,41,3,1,43,3,11,521,248,19,24,9,9,4.874558303886926,3.117774802012433,0.0840277777777778,0.426223544973545
94,30,11,10,0,6,41,1,14,12,7,30,43,6,2,33,0,7,345,205,14,27,21,19,4.645408163265306,3.1066761436656334,0.1274891774891775,0.31764069264069267
111,44,3,16,0,18,50,0,5,7,8,24,31,1,1,33,3,8,374,196,15,21,9,9,4.885085574572127,3.2059989044761354,0.07775537634408601,0.33709677419354844
107,41,10,13,0,28,36,1,22,6,12,67,75,7,1,39,0,18,465,238,12,49,9,9,4.994464944649447,3.7295303046889496,0.1187730968218773,0.29889135254988913
104,47,20,12,0,19,34,2,11,15,13,55,50,3,1,41,0,13,442,269,16,37,16,16,4.732793522267206,3.0937772868267905,0.19200083022000833,0.4331741089960267
143,56,19,26,0,25,38,0,33,13,21,55,176,7,3,52,3,20,576,308,22,51,13,12,4.068331143232589,3.106539532847964,0.02940516273849608,0.3269921436588104
200,78,20,29,0,39,82,1,23,25,16,76,93,8,4,92,5,21,801,383,20,70,14,14,4.891592920353983,3.857565965542285,0.09318815331010454,0.3231881533101045
178,60,10,14,0,36,56,2,12,16,28,56,68,9,0,72,0,19,633,328,22,46,9,9,4.9630156472261735,3.1417232661314074,0.22976190476190478,0.4264880952380952
85,24,8,16,0,9,40,0,25,2,5,30,32,2,6,20,2,8,315,174,15,36,6,6,4.5,4.781124860278956,0.14823348694316435,0.3255760368663594
90,40,16,28,0,14,31,0,11,18,15,56,50,13,5,61,0,37,476,243,17,31,11,10,4.589792060491494,3.1036345009955952,0.1588068181818182,0.286300505050505
119,40,10,25,0,19,43,0,6,6,8,16,30,4,0,34,0,8,395,200,13,15,13,13,4.778301886792453,2.9945420711650588,0.1576923076923077,0.33557692307692305
57,8,0,5,0,4,7,0,13,3,2,56,22,2,0,6,0,12,142,72,4,23,7,7,4.154589371980676,4.024833796301117,0.09305555555555556,0.4519965277777777
67,19,2,2,0,9,15,1,12,5,2,34,35,1,0,23,0,5,230,158,6,25,7,7,4.806691449814126,3.3546292115491485,-0.003205128205128198,0.19807692307692307
122,31,14,15,0,19,50,0,24,12,10,118,71,10,7,47,0,20,552,266,17,58,13,13,4.5956112852664575,3.102049687401276,0.12129513343799055,0.38530612244897966
99,23,12,15,0,12,43,1,9,17,9,42,39,8,0,46,0,16,393,199,16,15,18,18,4.533487297921478,3.280047860627888,0.16497455247455248,0.5001989001989001
116,47,35,38,0,15,55,0,15,14,36,40,53,8,0,56,0,63,609,314,29,36,7,7,4.4300751879699245,3.0212596352340992,0.051153846153846154,0.34060439560439565
61,38,13,19,0,12,28,1,9,3,12,45,46,5,0,32,0,9,332,198,14,26,9,9,4.634920634920635,3.022295159447494,0.10143467643467644,0.32469474969474976
181,64,17,22,0,27,53,0,16,13,11,64,72,4,3,63,0,25,630,340,24,29,7,7,4.830508474576271,3.3299593757369186,0.17213804713804717,0.3768799102132436
115,51,12,17,0,19,44,1,17,13,11,52,51,7,0,52,3,17,483,269,14,34,12,12,5.207865168539326,3.4878311549803103,0.13680555555555557,0.30370370370370364
99,25,11,16,0,13,44,0,11,17,11,38,38,8,0,47,0,10,392,200,17,17,18,18,4.497674418604651,3.14138392231238,0.1215282524493051,0.32594839371155154
55,20,13,10,0,17,34,0,15,16,8,113,58,7,1,32,3,19,395,187,8,49,7,7,4.458149779735683,3.0847860115246903,0.19424242424242422,0.4454334038054969
140,69,25,24,0,21,59,3,15,15,15,69,80,4,1,59,0,16,598,322,27,51,16,15,4.795888399412629,3.124059502596307,0.09314574314574314,0.354004329004329
169,49,21,32,0,25,49,1,12,14,24,89,61,10,0,63,0,22,667,322,18,47,7,7,4.810958904109589,3.185596943404165,0.2658639971139971,0.44696067821067825
160,52,20,26,0,30,46,1,9,17,32,81,93,9,2,61,3,19,631,328,27,49,18,16,4.936813186813187,3.5190762133817564,0.10108225108225109,0.3172926172926172
54,29,10,10,0,9,19,1,10,5,5,53,40,4,0,19,0,8,278,169,10,30,10,10,4.70846394984326,2.989440087315012,0.05586595117845119,0.3945917508417509
137,43,21,30,0,40,50,0,24,17,26,198,131,7,2,88,5,16,782,429,37,124,4,4,4.707608695652174,3.494803656817744,0.15666666666666668,0.29888888888888887
92,56,16,18,0,22,46,1,16,17,20,93,55,6,1,44,0,17,522,283,11,45,14,14,5.0,3.7931800517085104,0.13171014492753622,0.455784679089027
125,39,7,25,0,28,46,2,25,8,12,180,107,6,0,53,0,13,646,375,21,108,10,10,4.76953642384106,3.402273256612935,0.10061553030303029,0.2795691287878788
102,45,10,17,0,25,27,1,17,2,12,99,50,1,0,38,0,33,483,241,14,52,7,7,4.845149253731344,3.1080683029516143,0.2584710743801653,0.38429752066115697
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,7,7,4.2,2.573367875415838,0.01469017094017094,0.342979242979243
49,9,4,7,0,3,30,0,13,3,6,34,30,3,1,25,0,7,222,142,9,17,7,7,4.511811023622047,3.139361586952503,0.1229665071770335,0.31646730462519934
80,17,12,23,0,10,27,0,16,14,28,44,41,10,2,61,3,12,394,228,15,28,14,14,4.4771689497716896,2.9563071812449326,0.08756734006734007,0.30584175084175086
80,35,13,23,0,16,35,0,15,15,36,23,42,17,7,44,0,13,409,231,16,21,18,16,4.224175824175824,2.7265758753902407,0.09927035330261137,0.41056067588325657
93,47,16,22,0,16,52,0,3,6,23,25,45,2,0,30,0,8,395,220,23,21,11,11,4.538636363636364,2.895815527063838,0.04728260869565218,0.3576923076923077
19,8,4,3,0,4,9,0,13,4,8,15,14,1,0,11,2,11,120,84,5,8,9,9,4.082089552238806,3.6727988292364175,0.05798245614035087,0.19815789473684212
103,40,9,17,0,24,43,1,21,20,9,58,42,6,3,47,1,11,447,246,13,35,9,9,4.670707070707071,3.9912163814421806,0.07166666666666667,0.3164166666666667
108,45,8,5,0,19,30,0,14,4,6,51,56,2,3,35,2,21,394,211,10,29,6,6,5.039735099337748,3.4298548590940623,0.14109848484848486,0.3290088383838384
237,93,20,33,0,43,66,2,17,15,19,73,82,7,1,79,2,30,829,378,25,49,12,12,5.321311475409836,5.423380620896274,0.18962842712842715,0.43136724386724384
101,29,13,17,0,13,37,1,18,23,11,65,47,7,0,54,0,23,444,244,18,41,23,22,4.5392354124748495,3.188779758733922,0.17535714285714285,0.3419047619047619
117,44,15,16,0,17,34,1,22,16,22,58,76,7,0,58,0,13,499,289,20,33,9,9,4.766031195840554,3.283326515284396,0.2350490196078432,0.3409313725490195
142,60,3,15,0,17,47,0,21,6,10,43,70,2,0,33,1,15,486,240,21,27,10,10,4.498214285714286,3.0791578821945302,0.06837732160312805,0.44638318670576743
44,18,6,11,0,8,21,1,23,5,1,58,28,3,0,14,5,21,254,140,7,29,11,11,4.557491289198606,3.5816165206715858,0.012425595238095239,0.35271577380952385
74,6,2,2,0,10,17,0,13,0,0,61,30,0,0,8,0,12,175,110,5,26,12,11,4.164658634538153,3.798476453909247,0.12646339168078302,0.40869094673442496
91,41,18,18,0,8,28,0,15,5,7,47,53,2,0,33,2,12,374,222,17,30,10,10,4.836448598130841,4.4853525344177125,0.11983333333333332,0.40308333333333335
82,11,0,2,0,9,9,0,14,2,1,28,22,0,0,7,0,12,147,100,4,19,5,5,4.093896713615023,3.843717040495412,0.10415806081468731,0.35128514056224897
52,27,7,4,0,11,25,0,10,9,3,80,55,3,1,20,2,10,280,194,10,53,13,13,4.91764705882353,3.862570604464739,0.11128170894526034,0.3007194778222816
100,35,9,9,0,17,37,0,30,14,12,73,57,4,2,37,2,16,434,254,15,50,12,12,4.613682092555332,3.2033963081073207,0.1457880082880083,0.4278522403522403
133,49,13,3,0,24,38,0,23,10,10,61,87,2,1,45,2,24,501,243,9,36,6,6,4.550675675675675,3.1393145192829803,0.11638703638703637,0.43454896454896447
187,75,19,14,0,55,47,0,27,13,9,48,95,2,3,47,2,23,639,298,14,30,9,9,4.506089309878214,3.070252983870689,0.08469298245614036,0.311359649122807
172,68,18,18,0,11,65,1,29,11,15,58,73,3,2,73,3,29,659,315,28,51,7,7,5.127345844504021,5.426618726090109,-0.01898148148148148,0.3212962962962963
176,72,21,34,0,28,99,0,18,34,18,270,144,8,16,64,0,21,982,458,23,117,9,8,4.978108581436077,5.394226529817159,0.06348051948051947,0.3074112554112554
70,32,6,28,0,5,40,0,14,11,13,54,51,5,4,48,1,8,388,229,18,44,10,10,4.712984054669704,4.188437005066122,0.20097142857142855,0.36900952380952373
125,49,13,10,0,34,38,0,19,10,10,71,59,5,2,36,2,20,501,256,9,44,14,13,4.506216696269982,2.977593741054512,0.08988095238095237,0.2540816326530612
122,24,10,20,0,13,51,1,23,12,13,84,58,9,1,42,1,22,514,280,21,43,9,9,4.542608695652174,3.360641760657964,0.0,0.11666666666666665
109,19,5,15,0,11,25,0,9,6,6,24,27,2,0,29,0,9,254,155,11,20,21,20,4.405572755417957,3.2798414828004883,0.1739126559714795,0.41944741532976826
109,47,21,27,0,26,58,1,11,18,32,125,100,5,0,47,2,12,619,295,32,63,13,12,4.3310249307479225,2.994188787156926,0.08198853615520282,0.49021164021164026
126,27,3,11,0,17,38,0,13,11,7,85,63,3,4,34,0,17,459,226,15,45,10,10,4.808349146110057,3.2848434238072715,0.07099667308000644,0.37540083373416705
100,43,18,22,0,11,49,1,6,15,15,57,63,3,0,48,0,14,467,241,18,45,15,15,4.590566037735849,4.16896283225996,0.047807017543859645,0.3911654135338346
80,40,11,8,0,12,36,1,15,4,6,46,54,2,0,30,0,14,353,190,10,38,13,13,4.447174447174447,3.078054472631747,0.13972007722007718,0.35361969111969116
104,35,4,17,0,25,32,1,9,11,12,56,45,1,1,37,0,13,417,216,15,34,11,11,5.126609442060086,4.074977417423661,0.07721495846495846,0.3418399730899731
30,14,7,7,0,5,18,0,3,6,3,28,25,2,0,12,0,6,164,106,9,17,9,9,4.634920634920635,3.150320419206224,0.10010822510822512,0.3852813852813853
557,162,41,80,0,94,187,2,50,64,62,497,368,6,12,232,5,35,2347,898,79,264,28,26,4.641758241758242,3.299157623724263,0.021516106442577034,0.308140756302521
66,12,4,8,0,7,22,1,13,6,4,37,22,3,0,20,2,12,247,146,6,20,9,9,4.730627306273063,3.517856983047709,0.12285353535353533,0.2479166666666667
11,2,2,5,0,0,3,0,14,2,4,19,8,1,0,7,0,9,89,70,3,12,11,10,4.298969072164948,4.070127323084234,0.1927878787878788,0.3178484848484848
139,61,16,25,0,19,68,1,14,16,25,70,75,8,2,71,1,16,630,326,25,60,7,7,4.54957507082153,2.98287425585982,0.07832355816226784,0.2752086623054365
268,71,14,47,0,42,81,1,51,17,28,155,155,7,5,96,4,34,1055,509,41,89,8,8,4.995888157894737,4.2199779065196505,-0.05272382920110193,0.36826905417814504
127,39,5,13,0,13,36,1,16,15,21,62,42,8,0,48,0,14,480,263,11,52,7,7,4.8776290630975145,3.116563173657632,0.1191609977324263,0.42392290249433107
107,42,10,13,0,17,41,0,20,13,12,100,71,2,2,44,3,12,483,278,22,60,11,11,4.955197132616488,3.5672256186804137,0.1425510923185342,0.4494855532064834
120,42,14,13,0,28,43,0,6,15,9,68,51,8,0,53,0,11,486,240,13,28,10,10,5.107606679035251,3.208886016334783,0.07577842377260983,0.22677002583979328
